rus_id,procedure,outcome,condition,rating
RUS_0806,Unfair,Loss,Unfair_Loss,6
RUS_0806,Unfair,Gain,Unfair_Gain,7
RUS_0807,Fair,Loss,Fair_Loss,4
RUS_0807,Fair,Gain,Fair_Gain,6
RUS_0807,Unfair,Loss,Unfair_Loss,6
RUS_0807,Unfair,Gain,Unfair_Gain,7
RUS_0808,Fair,Loss,Fair_Loss,5
RUS_0808,Fair,Gain,Fair_Gain,6
RUS_0808,Unfair,Loss,Unfair_Loss,6
RUS_0808,Unfair,Gain,Unfair_Gain,7
RUS_0809,Fair,Loss,Fair_Loss,3
RUS_0809,Fair,Gain,Fair_Gain,6
RUS_0809,Unfair,Loss,Unfair_Loss,5
RUS_0809,Unfair,Gain,Unfair_Gain,7
RUS_0810,Fair,Loss,Fair_Loss,5
RUS_0810,Fair,Gain,Fair_Gain,6
RUS_0810,Unfair,Loss,Unfair_Loss,6
RUS_0810,Unfair,Gain,Unfair_Gain,7
RUS_0811,Fair,Loss,Fair_Loss,3
RUS_0811,Fair,Gain,Fair_Gain,6
RUS_0811,Unfair,Loss,Unfair_Loss,6
RUS_0811,Unfair,Gain,Unfair_Gain,7
RUS_0812,Fair,Loss,Fair_Loss,4
RUS_0812,Fair,Gain,Fair_Gain,6
RUS_0812,Unfair,Loss,Unfair_Loss,6
RUS_0812,Unfair,Gain,Unfair_Gain,7
RUS_0813,Fair,Loss,Fair_Loss,5
RUS_0813,Fair,Gain,Fair_Gain,6
RUS_0813,Unfair,Loss,Unfair_Loss,6
RUS_0813,Unfair,Gain,Unfair_Gain,7
RUS_0814,Fair,Loss,Fair_Loss,3
RUS_0814,Fair,Gain,Fair_Gain,6
RUS_0814,Unfair,Loss,Unfair_Loss,6
RUS_0814,Unfair,Gain,Unfair_Gain,6
RUS_0815,Fair,Loss,Fair_Loss,4
RUS_0815,Fair,Gain,Fair_Gain,6
RUS_0815,Unfair,Loss,Unfair_Loss,6
RUS_0815,Unfair,Gain,Unfair_Gain,7
RUS_0816,Fair,Loss,Fair_Loss,5
RUS_0816,Fair,Gain,Fair_Gain,6
RUS_0816,Unfair,Loss,Unfair_Loss,6
RUS_0816,Unfair,Gain,Unfair_Gain,7
RUS_0817,Fair,Loss,Fair_Loss,3
RUS_0817,Fair,Gain,Fair_Gain,7
RUS_0817,Unfair,Loss,Unfair_Loss,6
RUS_0817,Unfair,Gain,Unfair_Gain,7
RUS_0818,Fair,Loss,Fair_Loss,5
RUS_0818,Fair,Gain,Fair_Gain,6
RUS_0818,Unfair,Loss,Unfair_Loss,6
RUS_0818,Unfair,Gain,Unfair_Gain,6
RUS_0819,Fair,Loss,Fair_Loss,2
RUS_0819,Fair,Gain,Fair_Gain,6
RUS_0819,Unfair,Loss,Unfair_Loss,5
RUS_0819,Unfair,Gain,Unfair_Gain,6
RUS_0820,Fair,Loss,Fair_Loss,4
RUS_0820,Fair,Gain,Fair_Gain,6
RUS_0820,Unfair,Loss,Unfair_Loss,6
RUS_0820,Unfair,Gain,Unfair_Gain,7
RUS_0821,Fair,Loss,Fair_Loss,3
RUS_0821,Fair,Gain,Fair_Gain,6
RUS_0821,Unfair,Loss,Unfair_Loss,6
RUS_0821,Unfair,Gain,Unfair_Gain,6
RUS_0822,Fair,Loss,Fair_Loss,4
RUS_0822,Fair,Gain,Fair_Gain,6
RUS_0822,Unfair,Loss,Unfair_Loss,6
RUS_0822,Unfair,Gain,Unfair_Gain,6
RUS_0823,Fair,Loss,Fair_Loss,3
RUS_0823,Fair,Gain,Fair_Gain,6
RUS_0823,Unfair,Loss,Unfair_Loss,6
RUS_0823,Unfair,Gain,Unfair_Gain,6
RUS_0824,Fair,Loss,Fair_Loss,4
RUS_0824,Fair,Gain,Fair_Gain,6
RUS_0824,Unfair,Loss,Unfair_Loss,6
RUS_0824,Unfair,Gain,Unfair_Gain,7
RUS_0825,Fair,Loss,Fair_Loss,3
RUS_0825,Fair,Gain,Fair_Gain,6
RUS_0825,Unfair,Loss,Unfair_Loss,6
RUS_0825,Unfair,Gain,Unfair_Gain,7
RUS_0826,Fair,Loss,Fair_Loss,3
RUS_0826,Fair,Gain,Fair_Gain,6
RUS_0826,Unfair,Loss,Unfair_Loss,6
RUS_0826,Unfair,Gain,Unfair_Gain,7
RUS_0827,Fair,Loss,Fair_Loss,3
RUS_0827,Fair,Gain,Fair_Gain,6
RUS_0827,Unfair,Loss,Unfair_Loss,5
RUS_0827,Unfair,Gain,Unfair_Gain,7
RUS_0828,Fair,Loss,Fair_Loss,4
RUS_0828,Fair,Gain,Fair_Gain,6
RUS_0828,Unfair,Loss,Unfair_Loss,5
RUS_0828,Unfair,Gain,Unfair_Gain,7
RUS_0829,Fair,Loss,Fair_Loss,3
RUS_0829,Fair,Gain,Fair_Gain,6
RUS_0829,Unfair,Loss,Unfair_Loss,2
RUS_0829,Unfair,Gain,Unfair_Gain,7
RUS_0830,Fair,Loss,Fair_Loss,3
RUS_0830,Fair,Gain,Fair_Gain,6
RUS_0830,Unfair,Loss,Unfair_Loss,5
RUS_0830,Unfair,Gain,Unfair_Gain,6
RUS_0831,Fair,Loss,Fair_Loss,3
RUS_0831,Fair,Gain,Fair_Gain,6
RUS_0831,Unfair,Loss,Unfair_Loss,6
RUS_0831,Unfair,Gain,Unfair_Gain,7
RUS_0832,Fair,Loss,Fair_Loss,5
RUS_0832,Fair,Gain,Fair_Gain,6
RUS_0832,Unfair,Loss,Unfair_Loss,5
RUS_0832,Unfair,Gain,Unfair_Gain,7
RUS_0833,Fair,Loss,Fair_Loss,3
RUS_0833,Fair,Gain,Fair_Gain,7
RUS_0833,Unfair,Loss,Unfair_Loss,5
RUS_0833,Unfair,Gain,Unfair_Gain,7
RUS_0834,Fair,Loss,Fair_Loss,5
RUS_0834,Fair,Gain,Fair_Gain,6
RUS_0834,Unfair,Loss,Unfair_Loss,6
RUS_0834,Unfair,Gain,Unfair_Gain,7
RUS_0835,Fair,Loss,Fair_Loss,4
RUS_0835,Fair,Gain,Fair_Gain,6
RUS_0835,Unfair,Loss,Unfair_Loss,5
RUS_0835,Unfair,Gain,Unfair_Gain,7
RUS_0836,Fair,Loss,Fair_Loss,5
RUS_0836,Fair,Gain,Fair_Gain,6
RUS_0836,Unfair,Loss,Unfair_Loss,6
RUS_0836,Unfair,Gain,Unfair_Gain,7
RUS_0837,Fair,Loss,Fair_Loss,4
RUS_0837,Fair,Gain,Fair_Gain,6
RUS_0837,Unfair,Loss,Unfair_Loss,6
RUS_0837,Unfair,Gain,Unfair_Gain,7
RUS_0838,Fair,Loss,Fair_Loss,5
RUS_0838,Fair,Gain,Fair_Gain,6
RUS_0838,Unfair,Loss,Unfair_Loss,6
RUS_0838,Unfair,Gain,Unfair_Gain,7
RUS_0839,Fair,Loss,Fair_Loss,5
RUS_0839,Fair,Gain,Fair_Gain,6
RUS_0839,Unfair,Loss,Unfair_Loss,6
RUS_0839,Unfair,Gain,Unfair_Gain,7
RUS_0840,Fair,Loss,Fair_Loss,5
RUS_0840,Fair,Gain,Fair_Gain,6
RUS_0840,Unfair,Loss,Unfair_Loss,6
RUS_0840,Unfair,Gain,Unfair_Gain,7
RUS_0841,Fair,Loss,Fair_Loss,4
RUS_0841,Fair,Gain,Fair_Gain,6
RUS_0841,Unfair,Loss,Unfair_Loss,5
RUS_0841,Unfair,Gain,Unfair_Gain,6
RUS_0842,Fair,Loss,Fair_Loss,4
RUS_0842,Fair,Gain,Fair_Gain,6
RUS_0842,Unfair,Loss,Unfair_Loss,5
RUS_0842,Unfair,Gain,Unfair_Gain,7
RUS_0843,Fair,Loss,Fair_Loss,4
RUS_0843,Fair,Gain,Fair_Gain,6
RUS_0843,Unfair,Loss,Unfair_Loss,6
RUS_0843,Unfair,Gain,Unfair_Gain,7
RUS_0844,Fair,Loss,Fair_Loss,4
RUS_0844,Fair,Gain,Fair_Gain,6
RUS_0844,Unfair,Loss,Unfair_Loss,6
RUS_0844,Unfair,Gain,Unfair_Gain,7
RUS_0845,Fair,Loss,Fair_Loss,4
RUS_0845,Fair,Gain,Fair_Gain,6
RUS_0845,Unfair,Loss,Unfair_Loss,5
RUS_0845,Unfair,Gain,Unfair_Gain,7
RUS_0846,Fair,Loss,Fair_Loss,4
RUS_0846,Fair,Gain,Fair_Gain,7
RUS_0846,Unfair,Loss,Unfair_Loss,5
RUS_0846,Unfair,Gain,Unfair_Gain,7
RUS_0847,Fair,Loss,Fair_Loss,4
RUS_0847,Fair,Gain,Fair_Gain,6
RUS_0847,Unfair,Loss,Unfair_Loss,6
RUS_0847,Unfair,Gain,Unfair_Gain,6
RUS_0848,Fair,Loss,Fair_Loss,3
RUS_0848,Fair,Gain,Fair_Gain,6
RUS_0848,Unfair,Loss,Unfair_Loss,6
RUS_0848,Unfair,Gain,Unfair_Gain,7
RUS_0849,Fair,Loss,Fair_Loss,5
RUS_0849,Fair,Gain,Fair_Gain,6
RUS_0849,Unfair,Loss,Unfair_Loss,6
RUS_0849,Unfair,Gain,Unfair_Gain,7
RUS_0850,Fair,Loss,Fair_Loss,2
RUS_0850,Fair,Gain,Fair_Gain,6
RUS_0850,Unfair,Loss,Unfair_Loss,5
RUS_0850,Unfair,Gain,Unfair_Gain,7
RUS_0851,Fair,Loss,Fair_Loss,4
RUS_0851,Fair,Gain,Fair_Gain,6
RUS_0851,Unfair,Loss,Unfair_Loss,6
RUS_0851,Unfair,Gain,Unfair_Gain,7
RUS_0852,Fair,Loss,Fair_Loss,4
RUS_0852,Fair,Gain,Fair_Gain,6
RUS_0852,Unfair,Loss,Unfair_Loss,6
RUS_0852,Unfair,Gain,Unfair_Gain,7
RUS_0853,Fair,Loss,Fair_Loss,4
RUS_0853,Fair,Gain,Fair_Gain,6
RUS_0853,Unfair,Loss,Unfair_Loss,6
RUS_0853,Unfair,Gain,Unfair_Gain,7
RUS_0854,Fair,Loss,Fair_Loss,3
RUS_0854,Fair,Gain,Fair_Gain,6
RUS_0854,Unfair,Loss,Unfair_Loss,6
RUS_0854,Unfair,Gain,Unfair_Gain,7
RUS_0855,Fair,Loss,Fair_Loss,4
RUS_0855,Fair,Gain,Fair_Gain,6
RUS_0855,Unfair,Loss,Unfair_Loss,6
RUS_0855,Unfair,Gain,Unfair_Gain,7
RUS_0856,Fair,Loss,Fair_Loss,5
RUS_0856,Fair,Gain,Fair_Gain,6
RUS_0856,Unfair,Loss,Unfair_Loss,6
RUS_0856,Unfair,Gain,Unfair_Gain,7
RUS_0857,Fair,Loss,Fair_Loss,4
RUS_0857,Fair,Gain,Fair_Gain,6
RUS_0857,Unfair,Loss,Unfair_Loss,5
RUS_0857,Unfair,Gain,Unfair_Gain,6
RUS_0858,Fair,Loss,Fair_Loss,2
RUS_0858,Fair,Gain,Fair_Gain,6
RUS_0858,Unfair,Loss,Unfair_Loss,5
RUS_0858,Unfair,Gain,Unfair_Gain,7
RUS_0859,Fair,Loss,Fair_Loss,5
RUS_0859,Fair,Gain,Fair_Gain,6
RUS_0859,Unfair,Loss,Unfair_Loss,6
RUS_0859,Unfair,Gain,Unfair_Gain,7
RUS_0860,Fair,Loss,Fair_Loss,5
RUS_0860,Fair,Gain,Fair_Gain,6
RUS_0860,Unfair,Loss,Unfair_Loss,7
RUS_0860,Unfair,Gain,Unfair_Gain,7
RUS_0861,Fair,Loss,Fair_Loss,4
RUS_0861,Fair,Gain,Fair_Gain,6
RUS_0861,Unfair,Loss,Unfair_Loss,6
RUS_0861,Unfair,Gain,Unfair_Gain,7
RUS_0862,Fair,Loss,Fair_Loss,4
RUS_0862,Fair,Gain,Fair_Gain,6
RUS_0862,Unfair,Loss,Unfair_Loss,5
RUS_0862,Unfair,Gain,Unfair_Gain,6
RUS_0863,Fair,Loss,Fair_Loss,3
RUS_0863,Fair,Gain,Fair_Gain,6
RUS_0863,Unfair,Loss,Unfair_Loss,5
RUS_0863,Unfair,Gain,Unfair_Gain,6
RUS_0864,Fair,Loss,Fair_Loss,5
RUS_0864,Fair,Gain,Fair_Gain,6
RUS_0864,Unfair,Loss,Unfair_Loss,6
RUS_0864,Unfair,Gain,Unfair_Gain,7
RUS_0865,Fair,Loss,Fair_Loss,3
RUS_0865,Fair,Gain,Fair_Gain,6
RUS_0865,Unfair,Loss,Unfair_Loss,5
RUS_0865,Unfair,Gain,Unfair_Gain,6
RUS_0866,Fair,Loss,Fair_Loss,4
RUS_0866,Fair,Gain,Fair_Gain,6
RUS_0866,Unfair,Loss,Unfair_Loss,5
RUS_0866,Unfair,Gain,Unfair_Gain,7
RUS_0867,Fair,Loss,Fair_Loss,3
RUS_0867,Fair,Gain,Fair_Gain,6
RUS_0867,Unfair,Loss,Unfair_Loss,6
RUS_0867,Unfair,Gain,Unfair_Gain,7
RUS_0868,Fair,Loss,Fair_Loss,4
RUS_0868,Fair,Gain,Fair_Gain,6
RUS_0868,Unfair,Loss,Unfair_Loss,6
RUS_0868,Unfair,Gain,Unfair_Gain,7
RUS_0869,Fair,Loss,Fair_Loss,3
RUS_0869,Fair,Gain,Fair_Gain,6
RUS_0869,Unfair,Loss,Unfair_Loss,6
RUS_0869,Unfair,Gain,Unfair_Gain,6
RUS_0870,Fair,Loss,Fair_Loss,4
RUS_0870,Fair,Gain,Fair_Gain,6
RUS_0870,Unfair,Loss,Unfair_Loss,6
RUS_0870,Unfair,Gain,Unfair_Gain,7
RUS_0871,Fair,Loss,Fair_Loss,4
RUS_0871,Fair,Gain,Fair_Gain,6
RUS_0871,Unfair,Loss,Unfair_Loss,6
RUS_0871,Unfair,Gain,Unfair_Gain,7
RUS_0872,Fair,Loss,Fair_Loss,5
RUS_0872,Fair,Gain,Fair_Gain,6
RUS_0872,Unfair,Loss,Unfair_Loss,6
RUS_0872,Unfair,Gain,Unfair_Gain,7
RUS_0873,Fair,Loss,Fair_Loss,4
RUS_0873,Fair,Gain,Fair_Gain,6
RUS_0873,Unfair,Loss,Unfair_Loss,6
RUS_0873,Unfair,Gain,Unfair_Gain,7
RUS_0874,Fair,Loss,Fair_Loss,4
RUS_0874,Fair,Gain,Fair_Gain,5
RUS_0874,Unfair,Loss,Unfair_Loss,6
RUS_0874,Unfair,Gain,Unfair_Gain,7
RUS_0875,Fair,Loss,Fair_Loss,3
RUS_0875,Fair,Gain,Fair_Gain,6
RUS_0875,Unfair,Loss,Unfair_Loss,5
RUS_0875,Unfair,Gain,Unfair_Gain,6
RUS_0876,Fair,Loss,Fair_Loss,3
RUS_0876,Fair,Gain,Fair_Gain,6
RUS_0876,Unfair,Loss,Unfair_Loss,4
RUS_0876,Unfair,Gain,Unfair_Gain,6
RUS_0877,Fair,Loss,Fair_Loss,4
RUS_0877,Fair,Gain,Fair_Gain,6
RUS_0877,Unfair,Loss,Unfair_Loss,6
RUS_0877,Unfair,Gain,Unfair_Gain,7
RUS_0878,Fair,Loss,Fair_Loss,3
RUS_0878,Fair,Gain,Fair_Gain,6
RUS_0878,Unfair,Loss,Unfair_Loss,6
RUS_0878,Unfair,Gain,Unfair_Gain,7
RUS_0879,Fair,Loss,Fair_Loss,5
RUS_0879,Fair,Gain,Fair_Gain,6
RUS_0879,Unfair,Loss,Unfair_Loss,6
RUS_0879,Unfair,Gain,Unfair_Gain,6
RUS_0880,Fair,Loss,Fair_Loss,4
RUS_0880,Fair,Gain,Fair_Gain,6
RUS_0880,Unfair,Loss,Unfair_Loss,6
RUS_0880,Unfair,Gain,Unfair_Gain,7
RUS_0881,Fair,Loss,Fair_Loss,4
RUS_0881,Fair,Gain,Fair_Gain,6
RUS_0881,Unfair,Loss,Unfair_Loss,6
RUS_0881,Unfair,Gain,Unfair_Gain,7
RUS_0882,Fair,Loss,Fair_Loss,3
RUS_0882,Fair,Gain,Fair_Gain,6
RUS_0882,Unfair,Loss,Unfair_Loss,6
RUS_0882,Unfair,Gain,Unfair_Gain,7
RUS_0883,Fair,Loss,Fair_Loss,4
RUS_0883,Fair,Gain,Fair_Gain,6
RUS_0883,Unfair,Loss,Unfair_Loss,6
RUS_0883,Unfair,Gain,Unfair_Gain,7
RUS_0884,Fair,Loss,Fair_Loss,3
RUS_0884,Fair,Gain,Fair_Gain,5
RUS_0884,Unfair,Loss,Unfair_Loss,5
RUS_0884,Unfair,Gain,Unfair_Gain,7
RUS_0885,Fair,Loss,Fair_Loss,5
RUS_0885,Fair,Gain,Fair_Gain,6
RUS_0885,Unfair,Loss,Unfair_Loss,6
RUS_0885,Unfair,Gain,Unfair_Gain,7
RUS_0886,Fair,Loss,Fair_Loss,5
RUS_0886,Fair,Gain,Fair_Gain,6
RUS_0886,Unfair,Loss,Unfair_Loss,6
RUS_0886,Unfair,Gain,Unfair_Gain,7
RUS_0887,Fair,Loss,Fair_Loss,5
RUS_0887,Fair,Gain,Fair_Gain,6
RUS_0887,Unfair,Loss,Unfair_Loss,6
RUS_0887,Unfair,Gain,Unfair_Gain,7
RUS_0888,Fair,Loss,Fair_Loss,4
RUS_0888,Fair,Gain,Fair_Gain,6
RUS_0888,Unfair,Loss,Unfair_Loss,6
RUS_0888,Unfair,Gain,Unfair_Gain,7
RUS_0889,Fair,Loss,Fair_Loss,3
RUS_0889,Fair,Gain,Fair_Gain,6
RUS_0889,Unfair,Loss,Unfair_Loss,6
RUS_0889,Unfair,Gain,Unfair_Gain,6
RUS_0890,Fair,Loss,Fair_Loss,4
RUS_0890,Fair,Gain,Fair_Gain,6
RUS_0890,Unfair,Loss,Unfair_Loss,6
RUS_0890,Unfair,Gain,Unfair_Gain,7
RUS_0891,Fair,Loss,Fair_Loss,3
RUS_0891,Fair,Gain,Fair_Gain,6
RUS_0891,Unfair,Loss,Unfair_Loss,6
RUS_0891,Unfair,Gain,Unfair_Gain,7
RUS_0892,Fair,Loss,Fair_Loss,3
RUS_0892,Fair,Gain,Fair_Gain,6
RUS_0892,Unfair,Loss,Unfair_Loss,4
RUS_0892,Unfair,Gain,Unfair_Gain,6
RUS_0893,Fair,Loss,Fair_Loss,3
RUS_0893,Fair,Gain,Fair_Gain,6
RUS_0893,Unfair,Loss,Unfair_Loss,6
RUS_0893,Unfair,Gain,Unfair_Gain,6
RUS_0894,Fair,Loss,Fair_Loss,4
RUS_0894,Fair,Gain,Fair_Gain,6
RUS_0894,Unfair,Loss,Unfair_Loss,6
RUS_0894,Unfair,Gain,Unfair_Gain,7
RUS_0895,Fair,Loss,Fair_Loss,3
RUS_0895,Fair,Gain,Fair_Gain,6
RUS_0895,Unfair,Loss,Unfair_Loss,5
RUS_0895,Unfair,Gain,Unfair_Gain,6
RUS_0896,Fair,Loss,Fair_Loss,4
RUS_0896,Fair,Gain,Fair_Gain,6
RUS_0896,Unfair,Loss,Unfair_Loss,6
RUS_0896,Unfair,Gain,Unfair_Gain,7
RUS_0897,Fair,Loss,Fair_Loss,3
RUS_0897,Fair,Gain,Fair_Gain,6
RUS_0897,Unfair,Loss,Unfair_Loss,4
RUS_0897,Unfair,Gain,Unfair_Gain,6
RUS_0898,Fair,Loss,Fair_Loss,3
RUS_0898,Fair,Gain,Fair_Gain,6
RUS_0898,Unfair,Loss,Unfair_Loss,6
RUS_0898,Unfair,Gain,Unfair_Gain,7
RUS_0899,Fair,Loss,Fair_Loss,3
RUS_0899,Fair,Gain,Fair_Gain,6
RUS_0899,Unfair,Loss,Unfair_Loss,5
RUS_0899,Unfair,Gain,Unfair_Gain,6
RUS_0900,Fair,Loss,Fair_Loss,5
RUS_0900,Fair,Gain,Fair_Gain,6
RUS_0900,Unfair,Loss,Unfair_Loss,6
RUS_0900,Unfair,Gain,Unfair_Gain,7
RUS_0901,Fair,Loss,Fair_Loss,4
RUS_0901,Fair,Gain,Fair_Gain,6
RUS_0901,Unfair,Loss,Unfair_Loss,6
RUS_0901,Unfair,Gain,Unfair_Gain,7
RUS_0902,Fair,Loss,Fair_Loss,3
RUS_0902,Fair,Gain,Fair_Gain,6
RUS_0902,Unfair,Loss,Unfair_Loss,4
RUS_0902,Unfair,Gain,Unfair_Gain,6
RUS_0903,Fair,Loss,Fair_Loss,3
RUS_0903,Fair,Gain,Fair_Gain,6
RUS_0903,Unfair,Loss,Unfair_Loss,5
RUS_0903,Unfair,Gain,Unfair_Gain,6
RUS_0904,Fair,Loss,Fair_Loss,4
RUS_0904,Fair,Gain,Fair_Gain,6
RUS_0904,Unfair,Loss,Unfair_Loss,6
RUS_0904,Unfair,Gain,Unfair_Gain,7
RUS_0905,Fair,Loss,Fair_Loss,3
RUS_0905,Fair,Gain,Fair_Gain,6
RUS_0905,Unfair,Loss,Unfair_Loss,5
RUS_0905,Unfair,Gain,Unfair_Gain,7
RUS_0906,Fair,Loss,Fair_Loss,3
RUS_0906,Fair,Gain,Fair_Gain,6
RUS_0906,Unfair,Loss,Unfair_Loss,5
RUS_0906,Unfair,Gain,Unfair_Gain,7
RUS_0907,Fair,Loss,Fair_Loss,3
RUS_0907,Fair,Gain,Fair_Gain,6
RUS_0907,Unfair,Loss,Unfair_Loss,6
RUS_0907,Unfair,Gain,Unfair_Gain,7
RUS_0908,Fair,Loss,Fair_Loss,4
RUS_0908,Fair,Gain,Fair_Gain,6
RUS_0908,Unfair,Loss,Unfair_Loss,6
RUS_0908,Unfair,Gain,Unfair_Gain,7
RUS_0909,Fair,Loss,Fair_Loss,4
RUS_0909,Fair,Gain,Fair_Gain,6
RUS_0909,Unfair,Loss,Unfair_Loss,6
RUS_0909,Unfair,Gain,Unfair_Gain,7
RUS_0910,Fair,Loss,Fair_Loss,4
RUS_0910,Fair,Gain,Fair_Gain,6
RUS_0910,Unfair,Loss,Unfair_Loss,6
RUS_0910,Unfair,Gain,Unfair_Gain,7
RUS_0911,Fair,Loss,Fair_Loss,4
RUS_0911,Fair,Gain,Fair_Gain,6
RUS_0911,Unfair,Loss,Unfair_Loss,6
RUS_0911,Unfair,Gain,Unfair_Gain,7
RUS_0912,Fair,Loss,Fair_Loss,3
RUS_0912,Fair,Gain,Fair_Gain,6
RUS_0912,Unfair,Loss,Unfair_Loss,5
RUS_0912,Unfair,Gain,Unfair_Gain,6
RUS_0913,Fair,Loss,Fair_Loss,3
RUS_0913,Fair,Gain,Fair_Gain,6
RUS_0913,Unfair,Loss,Unfair_Loss,5
RUS_0913,Unfair,Gain,Unfair_Gain,6
RUS_0914,Fair,Loss,Fair_Loss,4
RUS_0914,Fair,Gain,Fair_Gain,6
RUS_0914,Unfair,Loss,Unfair_Loss,6
RUS_0914,Unfair,Gain,Unfair_Gain,7
RUS_0915,Fair,Loss,Fair_Loss,3
RUS_0915,Fair,Gain,Fair_Gain,6
RUS_0915,Unfair,Loss,Unfair_Loss,6
RUS_0915,Unfair,Gain,Unfair_Gain,7
RUS_0916,Fair,Loss,Fair_Loss,3
RUS_0916,Fair,Gain,Fair_Gain,6
RUS_0916,Unfair,Loss,Unfair_Loss,6
RUS_0916,Unfair,Gain,Unfair_Gain,7
RUS_0917,Fair,Loss,Fair_Loss,5
RUS_0917,Fair,Gain,Fair_Gain,5
RUS_0917,Unfair,Loss,Unfair_Loss,6
RUS_0917,Unfair,Gain,Unfair_Gain,7
RUS_0918,Fair,Loss,Fair_Loss,3
RUS_0918,Fair,Gain,Fair_Gain,6
RUS_0918,Unfair,Loss,Unfair_Loss,4
RUS_0918,Unfair,Gain,Unfair_Gain,7
RUS_0919,Fair,Loss,Fair_Loss,3
RUS_0919,Fair,Gain,Fair_Gain,6
RUS_0919,Unfair,Loss,Unfair_Loss,5
RUS_0919,Unfair,Gain,Unfair_Gain,7
RUS_0920,Fair,Loss,Fair_Loss,3
RUS_0920,Fair,Gain,Fair_Gain,6
RUS_0920,Unfair,Loss,Unfair_Loss,5
RUS_0920,Unfair,Gain,Unfair_Gain,6
RUS_0921,Fair,Loss,Fair_Loss,3
RUS_0921,Fair,Gain,Fair_Gain,6
RUS_0921,Unfair,Loss,Unfair_Loss,6
RUS_0921,Unfair,Gain,Unfair_Gain,7
RUS_0922,Fair,Loss,Fair_Loss,5
RUS_0922,Fair,Gain,Fair_Gain,6
RUS_0922,Unfair,Loss,Unfair_Loss,6
RUS_0922,Unfair,Gain,Unfair_Gain,7
RUS_0923,Fair,Loss,Fair_Loss,5
RUS_0923,Fair,Gain,Fair_Gain,6
RUS_0923,Unfair,Loss,Unfair_Loss,6
RUS_0923,Unfair,Gain,Unfair_Gain,7
RUS_0924,Fair,Loss,Fair_Loss,4
RUS_0924,Fair,Gain,Fair_Gain,6
RUS_0924,Unfair,Loss,Unfair_Loss,6
RUS_0924,Unfair,Gain,Unfair_Gain,7
RUS_0925,Fair,Loss,Fair_Loss,4
RUS_0925,Fair,Gain,Fair_Gain,6
RUS_0925,Unfair,Loss,Unfair_Loss,6
RUS_0925,Unfair,Gain,Unfair_Gain,7
RUS_0926,Fair,Loss,Fair_Loss,5
RUS_0926,Fair,Gain,Fair_Gain,6
RUS_0926,Unfair,Loss,Unfair_Loss,6
RUS_0926,Unfair,Gain,Unfair_Gain,7
RUS_0927,Fair,Loss,Fair_Loss,5
RUS_0927,Fair,Gain,Fair_Gain,6
RUS_0927,Unfair,Loss,Unfair_Loss,7
RUS_0927,Unfair,Gain,Unfair_Gain,7
RUS_0928,Fair,Loss,Fair_Loss,5
RUS_0928,Fair,Gain,Fair_Gain,6
RUS_0928,Unfair,Loss,Unfair_Loss,6
RUS_0928,Unfair,Gain,Unfair_Gain,7
RUS_0929,Fair,Loss,Fair_Loss,4
RUS_0929,Fair,Gain,Fair_Gain,6
RUS_0929,Unfair,Loss,Unfair_Loss,6
RUS_0929,Unfair,Gain,Unfair_Gain,7
RUS_0930,Fair,Loss,Fair_Loss,5
RUS_0930,Fair,Gain,Fair_Gain,6
RUS_0930,Unfair,Loss,Unfair_Loss,6
RUS_0930,Unfair,Gain,Unfair_Gain,7
RUS_0931,Fair,Loss,Fair_Loss,4
RUS_0931,Fair,Gain,Fair_Gain,6
RUS_0931,Unfair,Loss,Unfair_Loss,6
RUS_0931,Unfair,Gain,Unfair_Gain,7
RUS_0932,Fair,Loss,Fair_Loss,4
RUS_0932,Fair,Gain,Fair_Gain,6
RUS_0932,Unfair,Loss,Unfair_Loss,6
RUS_0932,Unfair,Gain,Unfair_Gain,7
RUS_0933,Fair,Loss,Fair_Loss,4
RUS_0933,Fair,Gain,Fair_Gain,6
RUS_0933,Unfair,Loss,Unfair_Loss,7
RUS_0933,Unfair,Gain,Unfair_Gain,7
RUS_0934,Fair,Loss,Fair_Loss,3
RUS_0934,Fair,Gain,Fair_Gain,6
RUS_0934,Unfair,Loss,Unfair_Loss,5
RUS_0934,Unfair,Gain,Unfair_Gain,7
RUS_0935,Fair,Loss,Fair_Loss,3
RUS_0935,Fair,Gain,Fair_Gain,6
RUS_0935,Unfair,Loss,Unfair_Loss,6
RUS_0935,Unfair,Gain,Unfair_Gain,6
RUS_0936,Fair,Loss,Fair_Loss,4
RUS_0936,Fair,Gain,Fair_Gain,6
RUS_0936,Unfair,Loss,Unfair_Loss,6
RUS_0936,Unfair,Gain,Unfair_Gain,7
RUS_0937,Fair,Loss,Fair_Loss,5
RUS_0937,Fair,Gain,Fair_Gain,6
RUS_0937,Unfair,Loss,Unfair_Loss,6
RUS_0937,Unfair,Gain,Unfair_Gain,7
RUS_0938,Fair,Loss,Fair_Loss,3
RUS_0938,Fair,Gain,Fair_Gain,6
RUS_0938,Unfair,Loss,Unfair_Loss,6
RUS_0938,Unfair,Gain,Unfair_Gain,6
RUS_0939,Fair,Loss,Fair_Loss,3
RUS_0939,Fair,Gain,Fair_Gain,6
RUS_0939,Unfair,Loss,Unfair_Loss,5
RUS_0939,Unfair,Gain,Unfair_Gain,7
RUS_0940,Fair,Loss,Fair_Loss,5
RUS_0940,Fair,Gain,Fair_Gain,6
RUS_0940,Unfair,Loss,Unfair_Loss,6
